,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7,p_p_n,p_0_n,Total,Buys,Holds,Sells,Rating,Target Px
66,ebay,2016-04-26,break closed closing closure collapse conciliation conciliations crisis cut deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate risk risks uncertain uncertainties vary varying,able achieve achieved benefit best easier easy effective empower empowering enable enabled enables enhance enhancement enhancements gain gains good great improve improved innovation innovations invent inventor opportunity progress satisfy stability stable strength strong success successful successfully vibrant win,24.129770278930664,24.39876365661621,25.175859451293945,24.3389892578125,23.72129821777344,24.39876365661621,25.175859451293945,46.0,13.0,29.0,4.0,3.37,27.52
67,ebay,2016-04-27,absence adverse adversely against alienation bankrupt bankruptcy break broken cancel canceled cancellation cease ceased ceases claiming clawback closing collapse concern conflict contrary cut deceased defend defer deter discontinue discontinued dispose dissolution doubt encumber encumbered encumbrance erred erring fail fails failure fined force forego forfeit forfeited forfeiture harm ill impair impairment incident inconsistent ineligible interfere interrupt interrupts involuntary lapse lapsed lapses lapsing late lie limitation limitations liquidation losing loss lying miss penalty plea pleas pled poses preclude purport purported question questions quit resign resignation restate restated restatement restructuring revocation revoke revoked sever sue sued suspend terminate terminated terminates termination terminations unable unfunded unrest violate violation,anticipation assume assumed assumption contingent could depend dependent differ doubt hidden intangible may pending revise risk unusual vary varying,able achieve achieved achieving advantage assure attain attained attainment beneficial beneficially benefit conclusive conclusively desirable effective empower empowered enhance exclusive favorable gain gains good great greater opportunity pleasure satisfaction satisfied satisfy succeed succeeds success successful superior win,24.39876365661621,25.175859451293945,24.528282165527344,24.16962242126465,23.731260299682607,24.47846603393555,24.60798263549805,46.0,13.0,29.0,4.0,3.37,27.66
68,ebay,2016-06-21,break collapse cut ill lapse lie miss tense,depend dependent hidden possibilities,able effective empower empowering enable enabled exciting great greater innovative opportunity satisfy success vibrant win,24.47846603393555,24.60798263549805,24.24932289123535,23.04383087158203,23.32278823852539,26.401277542114247,26.88945007324219,45.0,12.0,30.0,3.0,3.378,27.42
69,ebay,2016-07-20,break closed closing closure collapse conciliation conciliations crisis cut deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss opportunistic poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate risk risks uncertain uncertainties vary varying,able achieve achieved benefit best better effective empower empowering enable enabled enhance enhanced enhancing gain gains good great improve innovation invent inventor opportunity progress satisfy stability strength strengthen strong success successful successfully vibrant win,26.401277542114247,26.88945007324219,29.818498611450195,30.565704345703125,31.04391670227051,31.522127151489247,32.398849487304695,43.0,13.0,27.0,3.0,3.4419999999999997,28.45
70,ebay,2016-10-19,break closed closing closure collapse conciliation conciliations crisis cut deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate risk risks uncertain uncertainties vary varying,able achieve achieved benefit effective empower empowering enable enabled enables enhance enhancement enhancements gain gains good great innovation invent inventor opportunity progress satisfy stability strength strong success successful successfully vibrant win,31.522127151489247,32.398849487304695,28.911888122558594,29.111143112182607,28.49345397949219,28.154720306396484,27.95546531677246,44.0,15.0,26.0,3.0,3.523,32.58
71,ebay,2016-11-03,break closure collapse cut lapse lie miss poses,assume assumes hidden may,able gain satisfy win,28.154720306396484,27.95546531677246,27.845874786376953,27.92557716369629,27.78609848022461,29.87827491760254,30.117380142211914,43.0,14.0,26.0,3.0,3.488,33.02
72,ebay,2017-01-25,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate risk risks uncertain uncertainties vary varying,able achieve achieved advancing benefit effective empower empowering enable enabled enhance gain gains good great invent inventor leading opportunity progress satisfy stability strength strong success successful successfully vibrant win,29.87827491760254,30.117380142211914,31.621755599975586,32.05015182495117,31.95052528381348,33.893260955810554,33.723892211914055,42.0,13.0,26.0,3.0,3.452,33.43
73,ebay,2017-04-19,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss pled poses quit restructuring sever sue taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate risk risks uncertain uncertainties vary varying,able achieve achieved advantage advantages benefit boost effective empower empowering enable enabled enhance exclusive exclusively gain gains good great invent inventor opportunities opportunity satisfy stability strength strong success successful successfully vibrant win,33.893260955810554,33.723892211914055,32.408809661865234,31.930599212646484,33.285533905029304,33.723892211914055,32.408809661865234,40.0,14.0,24.0,2.0,3.575,35.33
74,ebay,2017-04-20,break closure collapse crisis cut divest divestiture divestitures downturn easing lapse lie litigation miss poses taint,appear appeared appearing assume assumes assumption assumptions could differ exposure fluctuation fluctuations hidden may predict predicted risk risks uncertain uncertainties vary varying,able achieve achieved benefit satisfy stability success successful successfully win,33.723892211914055,32.408809661865234,32.060115814208984,32.68777084350586,33.185909271240234,33.70397186279297,33.73386001586914,39.0,13.0,24.0,2.0,3.5380000000000003,35.76
75,ebay,2017-05-22,break collapse cut lapse lie miss,depend dependent hidden,able gain gains satisfy success win,33.70397186279297,33.73386001586914,34.481063842773445,35.088790893554695,34.172218322753906,35.41756057739258,35.337860107421875,36.0,13.0,22.0,1.0,3.639,35.81
76,ebay,2017-06-06,adverse adversely against allegation allegations allege alleged alleges alleging annul arrears bankrupt bankruptcy breach breached breaches break calamity cancel cancellation cancelled cease ceased ceases challenging claims closed closing closure concern concerns conflict conflicted conflicts contested contrary corrupt corruptly crisis culpability cut damage damages decline default defaulted defaulting defaults defect defend defending deter disclose disclosed dispose dispute disputes disqualification disrupt disruption dissolution doubt downgrade downgrading downturn easing encumbrance encumbrances erred error fail failed fails failure fault faulted faults fined fines force forced forego forfeit forfeiture forfeitures fraud fraudulent guilty harm hazard hazardous idle ill impracticable impractical inability inadvisable incident incidents inconsistency inconsistent ineligible infringe infringement infringes injuries insolvency insufficient intentional interfere interference invalid invalidity investigate investigating investigation lapse lapsed late laundering lie limitation limitations liquidation litigation lose losing loss losses lying manipulation mislead misleading misrepresent misrepresentation miss moratorium noncompliance objecting objection omission omissions omit omitted overdue penalties penalty plaintiff plea plead pleaded pled poses postpone prejudice prejudiced preventing purport quit refusal refuse refused reparation restate restated revocation sever solvency sue sued sues suing suspend suspended suspending suspension taint terminate terminated termination threat threaten threatened threatening unavailability unavailable unaware unfavorable unfunded unlawful unpaid unsold violate violates violation violations weak weakness,alteration ambiguity appear appearing appears approximate approximately assume assumed assumes assuming assumption assumptions conditional contingency could depend dependent differ doubt exposure fluctuation fluctuations may might pending possible predict predicted preliminary revise revised risk risks sometime sometimes uncertain uncertainties variation vary varying,able achieve achieved adequately assure beneficial beneficially benefit best conclusive effective enable enabling exclusive favorable gain gains good great greater highest invent invention inventions leading opportunity satisfaction satisfactory satisfied satisfies satisfy stability stabilization succeed succeeding success successful successfully win,35.41756057739258,35.337860107421875,35.636741638183594,34.80983352661133,33.963001251220696,36.94186401367188,37.04148864746094,36.0,14.0,21.0,1.0,3.694,36.29
77,ebay,2017-07-20,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred expose exposed fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss negative negatively opportunistic poses quit restructuring sever sharply taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate revise revised risk risks uncertain uncertainties vary varying,able achieve achieved benefit easier effective empower empowering enable enabled enhance enhanced gain gains good great improving invent inventor opportunity progress satisfy stability strong stronger success successful successfully vibrant win,36.94186401367188,37.04148864746094,36.47361373901367,36.1846923828125,35.59688949584961,34.650428771972656,34.112442016601555,34.0,14.0,19.0,1.0,3.735,37.23
78,ebay,2017-08-21,break collapse cut fined ill lapse lie lying miss resign resignation sever sue sued,hidden revise revised,able advantage advantages collaboration empower empowering enable enabled great leadership leading opportunity satisfy strong success tremendous vibrant win,34.650428771972656,34.112442016601555,34.68032073974609,34.750057220458984,35.557037353515625,38.39642333984375,38.10750198364258,35.0,13.0,20.0,2.0,3.6,38.14
79,ebay,2017-09-21,break collapse cut fined ill lapse lie lying miss,hidden revise revised,able effective satisfy success win,38.39642333984375,38.10750198364258,38.14735412597656,37.70899200439453,38.585716247558594,37.35033416748047,37.82854843139648,36.0,14.0,20.0,2.0,3.639,38.22
80,ebay,2017-10-18,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may nearly predict predicted recalculate recalculated revise revised risk risks uncertain uncertainties vary varying,able achieve achieved benefit effective empower empowering enable enabled enhance enhancement enhancements gain gains good great opportunity satisfy stability strength strengthen strong success successful successfully vibrant win,37.35033416748047,37.82854843139648,37.15108108520508,36.69279479980469,36.66290283203125,40.24949645996094,40.42882537841797,37.0,15.0,20.0,2.0,3.676,39.31
81,ebay,2018-01-31,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss opportunistic poses quit restate restated restructuring sever sue sued taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate recalculated revise revised risk risks uncertain uncertainties vary varying,able achieve achieved benefit better effective empower empowering enable enabled enhance gain gains good great opportunity progress satisfy stability strength strong success successful successfully vibrant win,40.24949645996094,40.42882537841797,46.017921447753906,42.21215438842773,41.504798889160156,39.64176559448242,39.8808708190918,38.0,17.0,19.0,2.0,3.763,42.54
82,ebay,2018-04-05,break collapse cut disagree disagreement fined ill lapse lie lying miss,hidden revise revised,able satisfy win,39.64176559448242,39.8808708190918,38.944374084472656,39.44251251220703,40.04027557373047,41.026588439941406,40.8173713684082,39.0,18.0,19.0,2.0,3.795,48.47
83,ebay,2018-04-25,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclose discloses disclosing divest divestiture divestitures downturn easing erred fined force forego ill impair impairment lapse late lie limitation limitations litigation lose loses losing loss losses lying miss poses quit recall restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate recalculated revise revised risk risks uncertain uncertainties vary varying,able achieve achieved benefit easy effective empower empowering enable enabled enhance gain gains good great improve innovate opportunity progress satisfy stability strength strong success successful successfully vibrant win,41.026588439941406,40.8173713684082,38.5359001159668,37.73888397216797,37.85843276977539,38.24698257446289,37.93813705444336,39.0,21.0,17.0,1.0,4.0,49.18
84,ebay,2018-05-15,break cut deter fined forego late lie lying miss poses violation,may revise revised,able effective good satisfy win,38.24698257446289,37.93813705444336,38.207130432128906,38.177242279052734,37.64921951293945,38.197166442871094,38.92444610595703,39.0,21.0,17.0,1.0,4.0,48.34
85,ebay,2018-06-04,break cut fined lie lying miss,depend dependent revise revised,able gain gains satisfy success win,38.197166442871094,38.92444610595703,39.89083480834961,40.29930877685547,39.1834831237793,39.1834831237793,38.85470962524414,39.0,21.0,17.0,1.0,4.0,48.29
86,ebay,2018-06-14,break cut fined ill lie lying miss relinquish,revise revised,able effective satisfy win,39.1834831237793,38.85470962524414,38.7451171875,39.03403854370117,36.97175216674805,37.66914367675781,37.80862045288086,39.0,21.0,17.0,1.0,4.0,48.29
87,ebay,2018-07-18,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss poses quit restructuring sever sue sued taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate revise revised risk risks uncertain uncertainties vary varying,able achieve achieved benefit best easier effective empower empowering enable enabled enhance gain gains good great improve improvement improvements opportunities opportunity satisfy stability strong success successful successfully vibrant win,37.66914367675781,37.80862045288086,33.982925415039055,33.664119720458984,33.684043884277344,26.72008514404297,27.31785011291504,38.0,20.0,17.0,1.0,3.9739999999999998,46.9
88,ebay,2018-10-30,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may nearly predict predicted recalculate revise revised risk risks uncertain uncertainties vary varying,able achieve achieved benefit easy effective empower empowering enable enabled enables enhance gain gains good great improve innovate invent inventor leading opportunities opportunity satisfy stability success successful successfully vibrant win,26.72008514404297,27.31785011291504,28.92185211181641,29.75872230529785,29.72883415222168,33.893260955810554,33.564491271972656,38.0,17.0,20.0,1.0,3.8160000000000003,37.77
89,ebay,2019-01-29,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss opportunistic poses quit restructuring sever suing taint terminate terminated termination,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may nearly predict predicted recalculate revise revised risk risks uncertain uncertainties vary varying,able achieve achieved benefit confident easier effective empower empowering enable enabled enhance enhancing gain gains good great improve improvement improvements leading opportunities opportunity satisfy stability strength strong success successful successfully vibrant win,33.893260955810554,33.564491271972656,33.95304107666016,34.18218231201172,35.11867904663086,36.124916076660156,36.1846923828125,37.0,15.0,21.0,1.0,3.73,36.56
90,ebay,2019-02-14,break closure collapse cut fined ill lapse lie lying miss taint,assumption assumptions could differ hidden may predict predicted revise revised risk risks uncertain uncertainties,able benefit collaboration effective great greater improve improved invent inventor leadership leading satisfy success win,36.124916076660156,36.1846923828125,36.4437255859375,36.91197204589844,37.20089340209961,37.150001525878906,37.349998474121094,38.0,15.0,22.0,1.0,3.7110000000000003,37.31
91,ebay,2019-03-01,against alleging bankrupt bankruptcy breach breached breaches break cancel cancellation cease ceases ceasing circumvent claims closed closure collapse concern conflict conflicts contested contrary controversy counterclaim counterclaims criticize cut damage damages decline declines defame defames default defeat defer delay deliberate deliberately delist delisted deny deter disclose disclosed disparage disparagement disparages dispose dispute disputes disrepute dissolution doubt easing erred fail fails failure fault fined force forced forego fraud fraudulent ill illegal illegality impair impaired impede improper inconsistent inconvenient injunction injunctions injury insolvency intentional invalid invalidate invalidated irreparable knowingly lapse late lie limitation liquidation litigation lose loss lying miss moratorium opposition plea pleas pled poses postpone postponement postponements preclude prevents purport question quit reject reparation resign resignation resigns restructuring sever slander slanders solvency standstill standstills subpoena sue sued sues suing taint terminate termination terminations unable unwilling violate violated violation,ambiguities appear approximate approximately assumption assumptions conditional conditionally could depend dependence dependent differ doubt exposure hidden may predict predicted revise revised risk risks tending uncertain uncertainties,able adequately beneficial beneficially benefit best collaborative confident constructive effective empower empowering enable enabled encouraged encouragement encouraging enhance enhanced excellence exclusive exclusively gain gains good great improve improvement leadership opportunity pleased positive satisfies satisfy satisfying success tremendous valuable vibrant win,37.150001525878906,37.349998474121094,37.25,36.810001373291016,36.27999877929688,36.150001525878906,36.66999816894531,38.0,15.0,22.0,1.0,3.7110000000000003,37.47
92,ebay,2019-04-23,against break closed closing closure collapse conciliation conciliations crisis cut default defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fault fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may nearly predict predicted recalculate revise revised risk risks uncertain uncertainties vary varying,able achieve achieved advancement advancements advantage benefit boost easier effective empower empowering enable enabled enables enhance enhancement enhancements gain gains good great improve improving leading opportunities opportunity proactive proactively progress satisfy stability success successful successfully vibrant win,36.150001525878906,36.66999816894531,38.52000045776367,38.36000061035156,37.59000015258789,,,38.0,15.0,22.0,1.0,3.7110000000000003,38.19
