,document_ref,company_name,filing_date,date_str,filing_type,neg_text,uncert_text,pos_text
80,0000796343-18-000168,ADOBE,20181009,2018-10-09,8-K,absence against allege alleged bad breach break burden cease ceased ceases challenge challenged claiming closed closing closure collapse concern conflict contrary criminal cut damage damages defect defective delay delayed denied destroy destroyed deter disclose disclosed disinterested disqualification disqualified disregard disregarded dissolution doubt erred fail failed failing fails failure fined fines force forego fraud harm ill illegal immoral improper incident interfere invalid invalidate invalidated investigation lack lapse late lie limitation limitations lose losing loss lost lying mislead misleading miss misstate misstatement objecting omission omit omits oppose opposed opposition plea pleas pled poses posing postpone postponement preclude prejudice preventing prosecuting prosecution question questions quit recall recalled reparation resign resignation resignations resigned resigning revocation stolen sue sued terminate termination terminations threat threaten threatened unable undeliverable unlawful unwilling violate violating violation,anticipate anticipated appear appears assume believe believed contingencies could depend dependence dependent differ doubt hidden may might pending presumption revise revised risk tending,able advancement advances beneficial beneficially benefit best conducive confident desired effective empower empowered enjoy exclusive gain gains good great greater impress impressed integrity leading opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves success successful superior valuable win
81,0000796343-19-000066,ADOBE,20190314,2019-03-14,8-K,against break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure fined ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lost lying miss plea pleas poses quit restate restated restructuring sever sue sued taint,anticipate anticipated anticipates approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might revise revised risk risks suggest uncertain uncertainties uncertainty,able achieve achieved achieving benefit better creative effective enabling encouraged gain gains great greater leadership profitability satisfy strength strong success transparency win
82,0000796343-17-000123,ADOBE,20170620,2017-06-20,8-K,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination unpredictable,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuate fluctuation fluctuations hidden intangible intangibles may might predict risk risks suggest uncertain uncertainties uncertainty unpredictable,able achieve achieved benefit better confident creative effective encouraged excited gain gains great greater innovation profitability satisfy strong success successful successfully transparency win
83,0001104659-10-015874,ADOBE,20100323,2010-03-23,8-K,adverse breach breaches break cancel cancellation catastrophic closure collapse conciliation cut decline declines defer delay delays deter deterioration difficult difficulty dispute disputes disrupt disruption doubt doubtful downturn erred fail failure ill impair impairment inability incomplete infringe interrupt interruption interruptions lack lapse late lie limitation limitations litigation lose loss losses miss poses quit restructuring sue sued taint termination unauthorized vulnerabilities,anticipate anticipated approximate approximately assume assumed believe believes could differ doubt doubtful fluctuation fluctuations intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better creative effective enabling encouraged enhance enhancement enhancements gain gains good great greater opportunities profitability revolutionize revolutionizes satisfy strength strong success successful successfully transparency win
84,0000796343-13-000017,ADOBE,20130128,2013-01-28,8-K,absence adverse adversely against breach break cancel canceled cancellation cancelled cease ceased claiming clawback closing closure collapse concern conflict contrary cut damage damages deceased defer delay delayed delays delist delisted deter disciplinary disclose discontinue dismiss dismissal dispose dispute disputes disregard disregarding doubt downward erred fail fails failure fined fines force forego forfeit forfeited forfeiture gratuitous gratuitously harm ill illegal impair impairment inability incident inconsistent insufficient interfere invalid invalidity jeopardize lapse late layoff lie limitation limitations litigating litigation lose losing loss lying miss mistake mistaken negative penalties plea plead pled poses posing problem problematic purport question quit refusal refuse refusing resign resignation restate restated revoke revoked sever sue sued suing suspend suspended taint terminate terminated terminates termination terminations uncollected unfunded unpredictable violate violation,ambiguities ambiguous anticipate anticipates approximate approximately assume assumed assuming assumption assumptions could depend dependent depending differ doubt fluctuation hidden indeterminable may might pending possible predict predicted revise revised risk uncertain unknown unpredictable,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment benefit conclusive confident constructive desirable effective enhance exclusive gain gains good great greatest improve improvement opportunity positive reward satisfaction satisfactory satisfied satisfy satisfying stable strong success win
85,0000796343-16-000402,ADOBE,20161007,2016-10-07,8-K,break collapse cut lapse lie miss,hidden,able best leadership satisfy success win
86,0000796343-18-000157,ADOBE,20180921,2018-09-21,8-K,absence adverse adversely against allegation allege alleged antitrust arrears assertions bad bankrupt bankruptcy barred boycott boycotts breach breached breaches break breakdown bribe bribery bridge cancel canceled cancellation cancelled caution cautionary cautioned cease challenge challenged claiming claims closed closing closure closures collapse complain complaint concern conciliation conflict conflicting conflicts contested contrary controversies controversy corrupt corruption criminal critical cut damage damages decline declines default defaults defect defects defend defended defer deficiencies deficiency delay delayed destruction deter detract detriment deviate diminish disagree disagreement disagreements disaster disclaim disclose disclosed dismiss dispose disproportion disproportionate dispute disputed disputes disqualified disregard disregarded disrupt disruption dissent divulge doubt doubtful easing embargo embargoes encumbrance erred error exculpate exploit exploitation expose exposed fail fails failure failures fault faults fined force forced forego foregone forfeit forfeiture fraud fraudulent harm hazard hazardous ill illegal impair impaired impairment imperative improper inability inaccuracies inaccuracy inaction incapacity incident incidents inconsistent inconvenient infringe infringed infringement infringes infringing injunction injunctions inquiry insolvency intentional interfere interference interferes intrusion invalid investigation irreparable kickback knowingly lapse late layoff layoffs lie limitation limitations litigate litigation lockout lose loses losing loss losses lying misappropriate misappropriated misappropriating misappropriation misclassification misconduct miss monopolization moratorium negative noncompliance nonconformity nondisclosure omission omissions omit omitted oppose opposed opposition overage overtly penalties penalty picket picketing pled poses posing postpone preclude precluding prosecution protest punitive purport purported purports question quit recall redact redacted refusal refuse refuses reject reparation repudiate repudiated resign resignation resignations resigns restructuring sever solvency stoppage strain straining strains subjected sue sued sues suffer suffered suspect suspected suspend taint terminate terminated terminating termination terminations threat threaten threatened threats unable unauthorized undisclosed unemployment unfair unforeseeable unfunded unlawful unpaid unqualified unreasonably unresolved unrest unsuspected violate violated violates violation violations vulnerability,alteration ambiguities anticipate anticipated apparent appear appears approximate approximately assume assumed assumes assuming assumption assumptions believe believes conditional conditionally contingencies contingent could depend dependent deviate differ doubt doubtful exposure hidden intangible may might nearly nonassessable pending possibility possible predict preliminary reexamination revise revised risk risks suggest suggesting uncertain uncertainties unknown unwritten variation variations,able adequately advances advantage alliance assuring beneficial beneficially benefit best better collaboration conclusive conclusively confident constructive desirable effective efficient empower empowers enable enabled enhance enhancement exclusive exclusively exemplary favorable favored gain gained gaining gains good great greater improve improvement improvements innovate innovation integrity invent invention inventions inventor leadership leading loyal opportunities opportunity perfect progress resolve reward satisfaction satisfactory satisfied satisfies satisfy satisfying solving success successful successfully valuable win
87,0000796343-18-000194,ADOBE,20181213,2018-12-13,8-K,against break closed closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure fined ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lost lying miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might preliminary revise revised risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective enable enables encouraged excited gain gains great greater improve improvement opportunity profitability satisfy strength strong transparency win
88,0001104659-12-004271,ADOBE,20120126,2012-01-26,8-K,absence adverse adversely against break clawback closure collapse conflict cut defer deter dispute disputes disregard disregarding downward erred fail fails fined force forego forfeit ill impair impairment inability incomplete interfere invalid lack lapse late lie limitation lying miss negative poses purport quit resign restructuring sever suspend terminate terminates termination terminations,approximate approximately contingent could differ intangible intangibles may,able achieve achieved achievement achieves achieving attain attained attainment benefit conclusive constructive desirable effective enhance exclusive gain gains good great greater opportunity reward satisfaction satisfy win
89,0001104659-12-036984,ADOBE,20120514,2012-05-14,8-K,break closing collapse critical cut ill lack lapse lie losing miss plea pleas sever sue sued,,able collaborate effective leading pleased satisfy win
90,0000796343-18-000153,ADOBE,20180913,2018-09-13,8-K,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure fined ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might nearly revise revised risk risks suggest uncertain uncertainties uncertainty,able achieve achieved achieving benefit better creative creativity effective encouraged gain gains great greater opportunity profitability satisfy strong transparency win
91,0000796343-09-000018,ADOBE,20090209,2009-02-09,8-K,adverse adversely against allege alleged alleging bad barrier barriers cancel cancellation cancelled challenge challenged claims closed closing closure closures coercive conciliation corrected crisis critical cut decline declines default defer degradation delay delayed delays deter disclose disclosed doubt doubtful downgrade downgrades easing erred error errors expose exposed false fault fined fines force forego foregone forfeit forfeiture forfeitures fraud ill impair impairment impairments improper inaccurate incomplete inconsistencies ineffective ineffectiveness infringe infringement intentional investigation investigations lack lag lapse lapsed late lie limitation litigation lose loses losing loss losses lying miss negative negatively obsolescence obsolete overage penalties pled poses quit relinquish relinquishing renegotiate reparation restructure restructured restructuring sever shortfall sue sued sues taint terminate termination unable unanticipated uncollectible uncorrected uncover uncovered undelivered understate understatement undue unfair unfavorable unfulfilled unfunded unpredictable unsold violation volatility weak weaken weakening wrong wrongdoing,anticipate anticipated anticipates approximate approximately assume assumed assuming assumption assumptions believe believes contingent could depend dependent depending differ differed differs doubt doubtful exposure exposures fluctuate fluctuated fluctuating fluctuation indefinite indefinitely intangible intangibles may might pending possible predict prediction predictions probable revise revised risk risks speculative suggest suggested uncertain uncertainties unobservable unpredictable variable variables vary varying volatility,able achieve achieved achievement achieving advances advantage attain attainment beneficial benefit best better charitable collaborate collaboration creative effective enable enables enhance enhanced enhancement enhancements exclusive favorable favorably gain gains good great greater greatest improve improvement improvements invent inventor leadership opportunities positive resolve satisfied satisfy stable strength strong stronger success win
92,0000796343-15-000186,ADOBE,20150917,2015-09-17,8-K,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations litigation lose loss losses miss plea pleas poses quit resign resigned restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies contingency could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might probable risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged gain gains great greater innovation leading opportunities profitability satisfy strong success successful successfully transparency valuable win
93,0001104659-11-003703,ADOBE,20110128,2011-01-28,8-K,absence against break closure collapse contrary cut defect defer deter discontinuation discontinue discontinued disregard disregarded disregarding divest divested divestiture divestitures downward easing erred fail fails fined force forego forfeit ill incomplete inconsistency inconsistent jeopardize lack lapse late lie limitation limitations liquidation loss losses lying miss negative omit omitted poses purport quit restructuring sever suspend suspension terminate terminates termination,alteration anticipation approximate approximately assume contingent depend depending differ intangible intangibles may pending possible uncertain unusual,able achieve achieved achievement achieves achieving attain attained attainment benefit best conclusive desirable enhance exclusive gain gains great greater improve improvement reward satisfaction satisfied satisfy success win
94,0001104659-12-016289,ADOBE,20120307,2012-03-07,8-K,absence adverse adversely against allege alleged alleging arrears bad bankrupt bankruptcy breach breached break cancel cancellation cease ceases claiming claims closed closing closure collapse concern conciliation conflict contested contrary corrected counterclaim critical cut damage damages danger decline declined default defaulted defect defects defer delay delayed delinquent denies deter detract disadvantage disadvantageous disapprove disavow disclose disclosed dismiss dismissed disproportion disproportionate disproportionately dispute disputes disregard disregarded dissolution doubt downgrade easing encumber encumbrance encumbrances endanger endangered erred erring error exculpatory expose fail failed failing fails failure fault faulted faults fined fines force forced forego forfeit forfeiture fraud fraudulent harm hazard hazardous hostile ill illegal illegality impair impaired impairment impracticable inability inaccurate incapable incident incomplete incorrect indefeasibly infringe infringement infringements infringes injunction injunctions insolvency intentional interfere invalid invalidate invalidated invalidity investigation involuntary lack lag lapse lapsed late laundering lie limitation limitations liquidate liquidation liquidator litigation lose losing loss losses lying misconduct mislead misleading miss missed misstate misstatement moratorium negative negligence objection obsolete omit omits omitted oppose opposed overage overdue penalties penalty plea plead pleading pleadings pled poses posing postpone preclude prejudice protest punitive purport purported purportedly purporting purports quit refusal refuse reject rejected rejection reparation repudiate resign resignation resigns restructuring revocation revoke revokes sever solvency subpoena sue sued sues suffer suffered suing suspend suspended suspension terminate terminated termination terminations threat threaten threatened unable unemployment unfunded unintended unlawful unpaid unreasonably unreimbursed unsatisfied usurious violate violated violating violation worse,anticipate anticipated anticipation appear appearing approximate approximately assume assumed assumption assumptions believe believed conditional conditionally contingency contingent could depend dependent differ differs doubt exposure fluctuating intangible may might nearly nonassessable pending possible presume presumed revise revised risk risks tending variable varied,able achieve achieved adequately advances advantage advantageous assuring attain attainment beneficial beneficially benefit benefited best better conclusive conclusively confident desirable desired diligent diligently effective empower empowered enable enhance enhanced exclusive exclusively favorable gain gains good great greater highest honor improve improvement improvements invent inventor leading perfect perfected satisfaction satisfactory satisfied satisfy succeed succeeding success win
95,0001104659-11-069679,ADOBE,20111215,2011-12-15,8-K,absence adverse against alienation bad breach breaches break cancel canceled cancellation catastrophic cease ceases challenging claims closure collapse concern conciliation contesting contrary convict conviction corrected correction cut decline declines defer delay delayed delays denial denied denies deter deterioration detriment detrimental difficult difficulty dishonest dishonesty dispute disputes disputing disrupt disruption distract distraction disturb disturbing doubt doubtful encumber encumbered erred fail failure falsification felony fined force forcing forego harm ill impair impairment improper inability incapacity infringe intentional interrupt interruption interruptions invalid invalidity involuntary irregular lack lapse late lie limitation limitations liquidate liquidated litigation lose loss losses lying misconduct miss omit omitted overage pled poses question questions quit resign resignation resigned restructuring sever sue sued sues taint terminate terminated terminates termination unable unauthorized unpaid unwilling vulnerabilities,alteration anticipate anticipated anticipation approximate approximately assume assumed assumes assumption believe believes could depend dependent differ doubt doubtful fluctuation fluctuations intangible intangibles may might possible predict predicting presume presumed risk risks suggest uncertain uncertainties uncertainty,able accomplish accomplished achieve achieved assure beneficial benefit best better conclusive confident desirable effective enable enabled encouraged enhance enhancement enhancements favorable gain gains good great greater greatest opportunity perfect profitability satisfactory satisfy strong succeed succeeds success successful successfully transparency win
96,0001104659-09-056033,ADOBE,20090924,2009-09-24,8-K,break closing collapse cut default fault ill lack lapse lie losing miss negative poses terminate unpaid,may,able satisfy win
97,0001104659-10-049315,ADOBE,20100921,2010-09-21,8-K,adverse breach breaches break cancel cancellation catastrophic closure collapse conciliation cut decline declines defer delay delays deter deterioration difficult difficulty dispute disputes disrupt disruption doubt doubtful erred fail failure ill impair impairment inability infringe interrupt interruption interruptions lack lapse late lie limitation limitations litigation lose loss losses miss poses quit restructuring sue sued taint termination unauthorized vulnerabilities,anticipate anticipated approximate approximately assume assumed believe believes could differ doubt doubtful fluctuation fluctuations intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective enabling encouraged enhance enhancement enhancements gain gains good great greater opportunities profitability revolutionize revolutionizes satisfy strong success successful successfully transparency win
98,0000796343-15-000026,ADOBE,20150128,2015-01-28,8-K,absence abuse adverse adversely against breach break cancel canceled cancellation cancelled cease ceased claiming clawback closed closing closure collapse concern conflict contrary cut damage damages deceased defer delay delayed delays delist delisted deter disciplinary disclose discontinue dismiss dismissal dispose dispute disputes disregard disregarding doubt downward erred fail fails failure fined fines force forego forfeit forfeited forfeiture gratuitous gratuitously harm ill illegal impair impairment inability incident inconsistent infringing interfere invalid invalidity lapse late laundering layoff lie limitation limitations lose losing loss lying miss mistake mistaken negative penalties plea plead pled poses posing problem problematic purport question quit refusal refuse refusing relinquish relinquished resign resignation restate restated revoke revoked sever sue sued suspend suspended taint terminate terminated terminates termination terminations uncollected unfunded unpredictable violate violation,ambiguities ambiguous anticipate anticipates approximate approximately assume assumed assumption assumptions clarification could depend dependent depending differ doubt fluctuation hidden indeterminable may might pending possible possibly predict predicted revise revised risk unknown unpredictable,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment beneficial benefit conclusive confident constructive desirable effective enhance exclusive favorable gain gains good great greater greatest improve improvement opportunity positive reward satisfaction satisfactory satisfied satisfy satisfying stable strong success surpass surpassed win
99,0000796343-18-000179,ADOBE,20181119,2018-11-19,8-K,break closure collapse cut defer erred fined ill lapse lie lying miss overage quit sue sued terminate terminates,hidden revise revised,able benefit charitable effective satisfy win
